topic,link,domain,published_date,title,lang,cleaned_title,sentiment_score,sentiment
NATION,https://www.haaretz.com/archaeology/.premium-israel-s-oldest-known-soap-factory-found-in-negev-1.9076537,haaretz.com,2020-08-16 11:28:51,Israel’s oldest-known soap factory found in Negev,en,israels oldestknown soap factory found in negev,0.0,Neutral
BUSINESS,https://insideevs.com/news/438593/china-tesla-mic-model-3-sales-july-2020/,insideevs.com,2020-08-11 20:35:46,China: Tesla MIC Model 3 Sales Stay Strong In July 2020,en,china tesla mic model 3 sales stay strong in july 2020,0.5106,Positive
BUSINESS,https://www.somagnews.com/trumps-wechat-ban-could-affect-iphone-sales-in-china/,somagnews.com,2020-08-14 18:18:00,Trump's WeChat ban could affect iPhone sales in China,en,trumps wechat ban could affect iphone sales in china,-0.5574,Negative
TECHNOLOGY,https://www.nintendolife.com/news/2020/08/xenoblade_chronicles_definitive_edition_and_clubhouse_games_both_surpass_1_million_sales,nintendolife.com,2020-08-10 11:30:00,Xenoblade Chronicles Definitive Edition And Clubhouse Games Both Surpass 1 Million Sales,en,xenoblade chronicles definitive edition and clubhouse games both surpass 1 million sales,0.0,Neutral
BUSINESS,http://www.globenewswire.com/news-release/2020/08/18/2079590/0/en/Global-Recycled-Plastics-Industry.html,globenewswire.com,2020-08-18 02:12:00,Global Recycled Plastics Industry,en,global recycled plastics industry,0.0,Neutral
TECHNOLOGY,https://www.gsmarena.com/iphone_12_lens_supplier_theres_no_issue_with_the_quality_everything_is_on_schedule-news-44730.php,gsmarena.com,2020-08-13 12:44:01,"iPhone 12 lens supplier: there's no issue with the quality, everything is on schedule news",en,iphone 12 lens supplier theres no issue with the quality everything is on schedule news,-0.296,Negative
BUSINESS,https://www.globenewswire.com/news-release/2020/08/10/2075412/0/en/New-industry-report-highlights-crucial-learnings-for-the-Buy-side-following-Covid-19-pandemic.html,globenewswire.com,2020-08-10 09:00:00,"New industry report highlights crucial learnings for the Buy side, following Covid-19 pandemic",en,new industry report highlights crucial learnings for the buy side following covid19 pandemic,0.0,Neutral
BUSINESS,https://www.businesswire.com/news/home/20200811005058/en/Industrial-Automation-Market-Food-Safety-Inspection-Industry,businesswire.com,2020-08-11 10:00:00,Industrial Automation Market In Food Safety and Inspection Industry Highlights the Impact of COVID-19 (2020-2024) | Significant Cost Savings in Operations to boost Market Growth | Technavio,en,industrial automation market in food safety and inspection industry highlights the impact of covid19 20202024  significant cost savings in operations to boost market growth  technavio,0.836,Positive
BUSINESS,https://www.cnn.com/2020/08/17/business/ryanair-easyjet-flight-changes/index.html,cnn.com,2020-08-17 16:31:00,Ryanair and EasyJet show the travel industry is still in deep trouble,en,ryanair and easyjet show the travel industry is still in deep trouble,-0.4019,Negative
BUSINESS,https://scientect.com/news/10569/multi-channel-codec-market-2020-2026-company-profiles-covid-19-outbreak-global-trends-profit-growth-industry-segments-landscape-and-demand/,scientect.com,2020-08-12 14:12:00,"Multi-Channel Codec Market 2020 – 2026: Company Profiles, COVID – 19 Outbreak, Global Trends, Profit Growth, Industry Segments, Landscape and Demand",en,multichannel codec market 2020  2026 company profiles covid  19 outbreak global trends profit growth industry segments landscape and demand,0.6124,Positive
BUSINESS,https://www.internetshots.com/2020/08/06/global-hvdc-switches-market-report-production-capacity-and-consumption-analysis-by-regions-and-country-wise/,internetshots.com,2020-08-06 10:51:05,Global HVDC Switches Market Report: Production Capacity and Consumption Analysis by Regions and Country Wise,en,global hvdc switches market report production capacity and consumption analysis by regions and country wise,0.4767,Positive
NATION,https://businesstech.co.za/news/trending/423496/south-africas-cigarette-sales-ban-decision-is-wrong-on-two-fronts-court-case/,businesstech.co.za,2020-08-06 10:33:05,South Africa’s cigarette sales ban decision is wrong on two fronts: court case,en,south africas cigarette sales ban decision is wrong on two fronts court case,-0.7717,Negative
BUSINESS,https://www.reuters.com/article/us-ireland-economy-pmi/irish-factory-activity-rebounds-in-july-from-lockdown-lows-pmi-idUSKCN25212W?il=0,reuters.com,2020-08-06 08:42:00,Irish factory activity rebounds in July from lockdown lows: PMI,en,irish factory activity rebounds in july from lockdown lows pmi,-0.2023,Negative
NATION,https://ewn.co.za/2020/08/08/local-tours-bring-some-relief-to-s-africa-safari-industry,ewn.co.za,2020-08-08 12:47:49,Local tours bring some relief to SA's safari industry,en,local tours bring some relief to sas safari industry,0.4767,Positive
BUSINESS,https://www.newzimbabwe.com/covid-19-lockdown-lowered-mashurugwi-violence-gold-production-report/,newzimbabwe.com,2020-08-05 05:15:00,"Covid-19 lockdown slows down Mashurugwi violence, gold production - report",en,covid19 lockdown slows down mashurugwi violence gold production  report,-0.6249,Negative
BUSINESS,https://www.njmmanews.com/trimethylaluminum-tmg-industry-2020-market-size-share-price-trend-and-forecast-to-2026-dataintelo/,njmmanews.com,2020-08-14 02:58:04,"Trimethylaluminum (TMG) Industry 2020 – Market Size, Share, Price, Trend And Forecast To 2026- DataIntelo",en,trimethylaluminum tmg industry 2020  market size share price trend and forecast to 2026 dataintelo,0.296,Positive
ENTERTAINMENT,https://comicbook.com/anime/news/act-age-final-chapter-volume-sales-cancellation-manga-anime/,comicbook.com,2020-08-12 21:10:00,Act-Age Sales Soar Amidst Cancellation While Shonen Jump Scrubs Series,en,actage sales soar amidst cancellation while shonen jump scrubs series,0.0,Neutral
BUSINESS,http://www.globenewswire.com/news-release/2020/08/14/2078763/0/en/Alcoholic-Hepatitis-Therapeutics-Market-Global-Industry-Analysis-Size-Share-Growth-Trends-and-Forecast-2020-2030.html,globenewswire.com,2020-08-14 16:23:00,"Alcoholic Hepatitis Therapeutics Market - Global Industry Analysis, Size, Share, Growth, Trends, and Forecast, 2020 - 2030",en,alcoholic hepatitis therapeutics market  global industry analysis size share growth trends and forecast 2020  2030,0.5859,Positive
TECHNOLOGY,https://www.techradar.com/news/ipad-pro-deals-big-savings-in-apple-back-to-school-sales,techradar.com,2020-08-03 15:56:00,iPad Pro deals see up to $500 in savings in back to school sales,en,ipad pro deals see up to 500 in savings in back to school sales,0.0,Neutral
BUSINESS,https://news.yahoo.com/global-batter-breader-premixes-industry-062500218.html,news.yahoo.com,2020-08-14 06:32:00,Global Batter & Breader Premixes Industry,en,global batter  breader premixes industry,0.0,Neutral
NATION,https://www.prnewswire.com/news-releases/staying-the-course-golden-agri-resources-latest-sustainability-report-highlights-continued-commitment-to-responsible-production-301105351.html,prnewswire.com,2020-08-04 07:20:00,Staying the Course: Golden Agri-Resources' latest Sustainability Report highlights continued commitment to responsible production,en,staying the course golden agriresources latest sustainability report highlights continued commitment to responsible production,0.5994,Positive
TECHNOLOGY,https://www.cnet.com/reviews/ring-video-doorbell-second-generation-review/,cnet.com,2020-08-03 17:07:00,Ring's second-gen Video Doorbell delivers better image quality and costs just $100,en,rings secondgen video doorbell delivers better image quality and costs just 100,0.4404,Positive
BUSINESS,https://thedailychronicle.in/news/178845/aluminium-nitride-ceramic-market-2020-global-industry-research-report-till-2025/,thedailychronicle.in,2020-08-11 15:22:32,Aluminium Nitride Ceramic Market 2020 | Global Industry Research Report Till 2025,en,aluminium nitride ceramic market 2020  global industry research report till 2025,0.0,Neutral
BUSINESS,https://scientect.com/news/4151/digital-dental-market-report-2020-including-global-market-share-trends-industry-size-outlook-and-analysis-forecast-till-2025-by-ivoclar-vivadent-3d-systems-3shape-digital-dental-stratasys-e4/,scientect.com,2020-08-12 08:16:00,"Digital Dental Market Report 2020 Including Global Market Share, Trends, Industry Size, Outlook and Analysis, Forecast till 2025 By- Ivoclar Vivadent, 3D Systems, 3Shape, Digital Dental, Stratasys, E4D Technologies, Straumann, Align Technology, 3M ESPE, Shofu Dental, Nobel Biocare, etc.",en,digital dental market report 2020 including global market share trends industry size outlook and analysis forecast till 2025 by ivoclar vivadent 3d systems 3shape digital dental stratasys e4d technologies straumann align technology 3m espe shofu dental nobel biocare etc,0.296,Positive
BUSINESS,https://menafn.com/1100602356/Global-Biotechnology-Reagents-Market-Size-Growth-Trends-Latest-Industry-Research-Report-2020-2025-Covid-19-Impact-Analysis,menafn.com,2020-08-08 01:14:00,"Global Biotechnology Reagents Market Size, Growth, Trends | Latest Industry Research Report, 2020-2025 | Covid-19 Impact Analysis",en,global biotechnology reagents market size growth trends  latest industry research report 20202025  covid19 impact analysis,0.3818,Positive
BUSINESS,https://www.businesswire.com/news/home/20200817005463/en/Worldwide-Music-Streaming-Subscription-Industry-2020-2024,businesswire.com,2020-08-17 15:39:00,Worldwide Music Streaming Subscription Industry (2020 to 2024) - Surging Disposable Income Presents Opportunities - ResearchAndMarkets.com,en,worldwide music streaming subscription industry 2020 to 2024  surging disposable income presents opportunities  researchandmarketscom,0.3818,Positive
HEALTH,https://www.businesswire.com/news/home/20200805005761/en/Insights-Human-Papillomavirus-Vaccine-Worldwide-Industry-2025,businesswire.com,2020-08-05 15:42:00,Insights on the Human Papillomavirus Vaccine Worldwide Industry to 2025 - North America is Expected to Hold Largest Market Share - ResearchAndMarkets.com,en,insights on the human papillomavirus vaccine worldwide industry to 2025  north america is expected to hold largest market share  researchandmarketscom,0.296,Positive
BUSINESS,https://www.globenewswire.com/news-release/2020/08/13/2077973/0/en/PET-Preform-Machines-Market-Mould-Cavity-Screw-Diameter-and-End-Use-Global-Industry-Analysis-Size-Share-Growth-Trends-and-Forecast-2020-2028.html,globenewswire.com,2020-08-13 13:25:00,"PET Preform Machines Market, Mould Cavity, Screw Diameter and End Use - Global Industry Analysis, Size, Share, Growth, Trends, and Forecast, 2020 - 2028",en,pet preform machines market mould cavity screw diameter and end use  global industry analysis size share growth trends and forecast 2020  2028,0.5267,Positive
BUSINESS,https://primefeed.in/market-reports/4383894/global-collagen-mask-market-2020-industry-dynamics-dreamtimes-fancl-mg-mandom-gikprp-avene-utena-eaoron-snp-welldermo-kracie/,primefeed.in,2020-08-15 07:41:00,"Global Collagen Mask Market 2020 Industry Dynamics Dreamtimes, FANCL, MG, Mandom, GikPRP, Avene, Utena, EAORON, SNP, WellDermo, Kracie",en,global collagen mask market 2020 industry dynamics dreamtimes fancl mg mandom gikprp avene utena eaoron snp welldermo kracie,0.2732,Positive
BUSINESS,https://bulletinline.com/2020/08/04/muffins-market-competitive-analysis-industry-dynamics-growth-factors-and-opportunities-grupo-bimbo-george-weston-foods-einstein-noah-restrant-group-brueggers-enterprise-united-biscuits-ed/,bulletinline.com,2020-08-04 13:49:00,"Muffins Market | Competitive Analysis, Industry Dynamics, Growth Factors and Opportunities | Grupo Bimbo, George Weston Foods, Einstein Noah Restrant Group, Bruegger's Enterprise, United Biscuits, Edeka Group",en,muffins market  competitive analysis industry dynamics growth factors and opportunities  grupo bimbo george weston foods einstein noah restrant group brueggers enterprise united biscuits edeka group,0.8689,Positive
BUSINESS,https://www.worldoil.com/news/2020/8/4/us-crude-production-dropped-a-record-2-mmbpd-in-may,worldoil.com,2020-08-04 13:08:44,US crude production dropped a record 2 MMbpd in May,en,us crude production dropped a record 2 mmbpd in may,-0.5719,Negative
TECHNOLOGY,https://www.macrumors.com/2020/08/05/deals-macbook-pro-air-sales/,macrumors.com,2020-08-05 13:40:00,"Deals: MacBook Pro and Air Sales Hit at Multiple Retailers, Save Up to $300 on Latest Models",en,deals macbook pro and air sales hit at multiple retailers save up to 300 on latest models,0.4939,Positive
BUSINESS,https://www.theguardian.com/uk-news/2020/aug/12/dr-martens-repays-uk-furlough-cash-after-strong-lockdown-sales,theguardian.com,2020-08-12 18:04:00,Dr Martens repays UK furlough cash after strong lockdown sales,en,dr martens repays uk furlough cash after strong lockdown sales,0.5106,Positive
ENTERTAINMENT,https://www.stuff.co.nz/entertainment/film/300075211/cast-may-be-forced-to-exit-avatar-if-new-zealand-production-delays-continue,stuff.co.nz,2020-08-05 21:07:00,Cast may be forced to exit Avatar if New Zealand production delays continue,en,cast may be forced to exit avatar if new zealand production delays continue,-0.4588,Negative
NATION,https://nypost.com/2020/08/17/joe-biden-talks-health-care-racial-equality-in-candid-cardi-b-interview/,nypost.com,2020-08-17 19:27:00,"Joe Biden talks health care, racial equality in candid Cardi B interview",en,joe biden talks health care racial equality in candid cardi b interview,0.4939,Positive
BUSINESS,https://www.globenewswire.com/news-release/2020/08/14/2078578/0/en/5-3-Billion-Worldwide-Marine-Propellers-Industry-to-2027-Impact-of-COVID-19-on-the-Market.html,globenewswire.com,2020-08-14 11:58:00,$5.3 Billion Worldwide Marine Propellers Industry to 2027 - Impact of COVID-19 on the Market,en,53 billion worldwide marine propellers industry to 2027  impact of covid19 on the market,0.0,Neutral
